traceID,compose-post-service,home-timeline-service,media-service,nginx-web-server,post-storage-service,social-graph-service,text-service,unique-id-service,url-shorten-service,user-mention-service,user-service,user-timeline-service
0007de67e51a635c,43621.0,4684.0,9.0,19116.0,949.0,2088.0,338.0,21.0,1523.0,333.0,11.0,11263.0
000a7b485eb13a94,4555.0,1051.0,22.0,1741.0,971.0,3993.0,379.0,107.0,1734.0,1588.0,14.0,1710.0
00119c04036012f9,46313.0,3229.0,9.0,3445.0,366.0,2241.0,-115.0,22.0,963.0,1071.0,19.0,1317.0
0013fd0691f35f1b,3374.0,608.0,11.0,1246.0,1013.0,443.0,3467.0,45.0,3522.0,380.0,8.0,1614.0
001c5d4c29ac6448,6803.0,3017.0,20.0,1209.0,1384.0,810.0,-609.0,24.0,2052.0,2722.0,30.0,2377.0
001dcb2a10ec24a7,4328.0,867.0,11.0,3442.0,414.0,,226.0,16.0,887.0,330.0,13.0,1632.0
001ea445405e7f71,8438.0,468.0,9.0,58011.0,425.0,140.0,4465.0,32.0,1945.0,968.0,14.0,1714.0
00210701c8a6c67a,2378.0,1932.0,8.0,1869.0,1295.0,305.0,232.0,28.0,976.0,408.0,11.0,1341.0
0021b3ade6ac3daa,1330.0,1380.0,7.0,1323.0,570.0,2395.0,155.0,10.0,876.0,253.0,7.0,1214.0
002c6863097f7e8f,7021.0,3815.0,27.0,89887.0,1101.0,429.0,1058.0,27.0,1356.0,1603.0,23.0,3549.0
002f3514b9934935,4046.0,773.0,5.0,2419.0,743.0,204.0,-327.0,20.0,819.0,1054.0,6.0,1105.0
0030e835b3a90e59,3467.0,775.0,10.0,1085.0,605.0,230.0,-298.0,32.0,853.0,2250.0,14.0,3610.0
0035775fd2c20a51,4498.0,34559.0,12.0,14012.0,1823.0,,1660.0,,,883.0,13.0,
0037575035ba79aa,1929.0,2400.0,8.0,34088.0,1728.0,169.0,40.0,20.0,2099.0,1022.0,7.0,439.0
0045e7679655cba7,2388.0,1346.0,9.0,1416.0,642.0,,1052.0,12.0,1668.0,776.0,9.0,1857.0
0050b33d44acccad,2560.0,2180.0,9.0,950.0,1699.0,190.0,-375.0,17.0,1828.0,1756.0,16.0,1116.0
005365245d8c556c,28239.0,6053.0,8.0,6755.0,373.0,2712.0,161.0,17.0,441.0,228.0,6.0,1410.0
005503668163cbd1,137044.0,,11.0,2775.0,,8188.0,25169.0,17.0,7060.0,1236.0,3.0,
00637bbdd0795870,1290.0,703.0,8.0,39145.0,511.0,674.0,744.0,14.0,648.0,396.0,9.0,556.0
0064734caa4c81ec,3614.0,945.0,12.0,5314.0,2175.0,568.0,202.0,28.0,1579.0,522.0,14.0,2782.0
006c71832991d480,11286.0,,11.0,1482.0,,352.0,2783.0,37.0,1730.0,913.0,14.0,4941.0
