traceID,compose-post-service,home-timeline-service,media-service,nginx-web-server,post-storage-service,social-graph-service,text-service,unique-id-service,url-shorten-service,user-mention-service,user-service,user-timeline-service
000079199698f60a,3558.0,669.0,10.0,2174.0,790.0,238.0,-636.0,25.0,1659.0,3622.0,12.0,2058.0
000195f929e3eb43,3321.0,1683.0,10.0,2517.0,947.0,836.0,1980.0,17.0,3568.0,1241.0,10.0,4585.0
0009433a17249720,3354.0,1988.0,8.0,1967.0,718.0,210.0,-204.0,19.0,922.0,705.0,10.0,14536.0
00100c3dd8a8f548,3627.0,4477.0,13.0,1077.0,2517.0,969.0,-122.0,22.0,1538.0,861.0,13.0,1756.0
001cf6a870eaf876,3206.0,985.0,8.0,3029.0,2888.0,434.0,2798.0,26.0,2355.0,383.0,14.0,3194.0
001ea445405e7f71,8438.0,468.0,9.0,58011.0,425.0,140.0,4465.0,32.0,1945.0,968.0,14.0,1714.0
00210701c8a6c67a,2378.0,1932.0,8.0,1869.0,1295.0,305.0,232.0,28.0,976.0,408.0,11.0,1341.0
002cd5f991d8baa0,,811.0,7.0,168447.0,,3270.0,81433.0,13.0,18041.0,4720.0,5.0,3116.0
0035775fd2c20a51,4510.0,34559.0,,14012.0,1823.0,,1660.0,,,883.0,13.0,
0035cf14f3d1fed4,2591.0,1625.0,13.0,1943.0,825.0,965.0,473.0,23.0,1255.0,4354.0,18.0,1876.0
003fde49c4c343bc,4454.0,2580.0,6.0,994.0,623.0,702.0,-658.0,12.0,3394.0,1242.0,6.0,4930.0
0050b33d44acccad,2560.0,2180.0,9.0,950.0,1699.0,190.0,-375.0,17.0,1828.0,1756.0,16.0,1116.0
00637bbdd0795870,1290.0,703.0,8.0,39145.0,511.0,674.0,744.0,14.0,648.0,396.0,9.0,556.0
0077dd3d4d891d97,6042.0,3524.0,21.0,7880.0,1564.0,2001.0,1120.0,64.0,1221.0,1190.0,23.0,52859.0
008e9d1046d4efbc,4146.0,10807.0,30.0,3377.0,1817.0,1614.0,1979.0,53.0,4702.0,2296.0,30.0,3575.0
008f32225e08c191,2039.0,980.0,12.0,1252.0,1558.0,374.0,1371.0,24.0,2690.0,446.0,13.0,2852.0
00925a14c23b4ab3,7550.0,4720.0,11.0,2660.0,1348.0,920.0,-84.0,22.0,831.0,639.0,16.0,6643.0
00ab700f57cf34af,3920.0,2842.0,14.0,6091.0,980.0,695.0,983.0,30.0,1407.0,664.0,21.0,1806.0
00ae92e6db9045bd,1346.0,1146.0,7.0,3710.0,451.0,41913.0,595.0,18.0,976.0,1840.0,17.0,1007.0
00b1e94a57433ccc,2240.0,809.0,15.0,1525.0,715.0,397.0,599.0,21.0,3874.0,2086.0,15.0,4191.0
00b9dcbee1e15137,3339.0,2583.0,21.0,46083.0,1075.0,3800.0,-1179.0,39.0,3475.0,3748.0,20.0,1897.0
00ca2124fd574556,3897.0,3023.0,11.0,1071.0,454.0,617.0,-1231.0,23.0,1737.0,1660.0,14.0,1989.0
00d0ee2feb21b8fe,5115.0,1946.0,9.0,1518.0,1212.0,544.0,-1152.0,11.0,2096.0,2329.0,7.0,1615.0
00d1a1f7fd7b6bbf,850.0,701.0,6.0,1878.0,572.0,174.0,-87.0,20.0,797.0,599.0,12.0,575.0
00dc4ddc8b74abc5,3745.0,2037.0,12.0,1974.0,1582.0,628.0,46.0,16.0,826.0,542.0,14.0,1744.0
00def04ad641c249,3639.0,2793.0,7.0,1813.0,873.0,546.0,-10.0,21.0,3320.0,668.0,12.0,2470.0
00e4a673757224d1,3589.0,2045.0,10.0,1337.0,625.0,1012.0,668.0,20.0,2997.0,216.0,188.0,1022.0
00e9557f2a095f63,8254.0,2328.0,79.0,1474.0,3580.0,986.0,317.0,48.0,3566.0,2778.0,67.0,2925.0
00f248b60c084261,2216.0,2425.0,7.0,1111.0,1556.0,220.0,141.0,13.0,1197.0,506.0,7.0,2758.0
00f31f09f29c3f63,1959.0,453.0,10.0,1176.0,1009.0,207.0,801.0,23.0,1092.0,552.0,10.0,3673.0
00f477089e7b0d53,1168.0,671.0,9.0,1270.0,2909.0,143.0,-336.0,19.0,1175.0,909.0,14.0,883.0
01010b39aaf2706f,8840.0,1116.0,10.0,1258.0,4835.0,444.0,472.0,22.0,832.0,2253.0,12.0,1078.0
0101e1596e0867ef,6454.0,1217.0,11.0,1385.0,622.0,250.0,369.0,26.0,1152.0,716.0,20.0,2141.0
010d51a71c942325,40554.0,1877.0,8.0,1033.0,733.0,243.0,-188.0,19.0,1974.0,994.0,12.0,2687.0
010ddbaa9bed095e,2215.0,1362.0,9.0,1550.0,1297.0,294.0,245.0,27.0,755.0,691.0,14.0,5530.0
011a7e0e13c29b4b,,5443.0,8.0,180601.0,,585.0,88823.0,17.0,12062.0,4085.0,20.0,5384.0
011fb1137c204cb8,2250.0,2203.0,40.0,1006.0,477.0,1008.0,672.0,11.0,722.0,3911.0,8.0,11619.0
0121a255b603a23c,44071.0,1427.0,11.0,843.0,,457.0,105802.0,19.0,3269.0,2962.0,8.0,864.0
0122a65eab94e092,2820.0,4043.0,18.0,56545.0,748.0,266.0,232.0,52.0,2752.0,956.0,20.0,2506.0
012b2b52235936ea,3290.0,1070.0,16.0,2274.0,629.0,253.0,945.0,27.0,1753.0,556.0,17.0,3593.0
0133418ce63e1e02,12682.0,3733.0,26.0,4025.0,1227.0,868.0,1411.0,49.0,1812.0,1772.0,25.0,8116.0
01487defb4748428,9572.0,4793.0,25.0,6901.0,1507.0,1131.0,7464.0,41.0,6003.0,1396.0,26.0,3465.0
0172d74aafd7db05,48519.0,1420.0,10.0,5044.0,770.0,266.0,-557.0,17.0,1537.0,1379.0,13.0,1093.0
0174d96d75755d13,7618.0,53574.0,27.0,10269.0,1418.0,541.0,-140.0,50.0,3156.0,2471.0,27.0,6254.0
017940151c6bd038,1354.0,1250.0,13.0,6568.0,770.0,304.0,236.0,45.0,875.0,1553.0,11.0,1864.0
017a214c703aa054,9240.0,3239.0,25.0,1918.0,2463.0,1943.0,-398.0,49.0,2123.0,2719.0,21.0,2457.0
0186d840a5ac02ec,3313.0,644.0,11.0,1274.0,936.0,535.0,-34.0,21.0,1061.0,671.0,9.0,1297.0
018840304a0cebbb,4828.0,1593.0,13.0,1787.0,753.0,186.0,562.0,31.0,977.0,1500.0,15.0,1300.0
01a5d83f667d568d,,,14.0,14102.0,,1885.0,-470.0,24.0,1870.0,1432.0,19.0,
01a612ae79959014,7789.0,1630.0,30.0,3710.0,1643.0,650.0,3374.0,49.0,1912.0,934.0,24.0,10659.0
01aa55561bd2d0f5,2081.0,872.0,14.0,925.0,1494.0,702.0,294.0,32.0,2164.0,2091.0,14.0,2236.0
01aaecc189ac6224,3651.0,6315.0,22.0,4223.0,1739.0,1992.0,842.0,91.0,1627.0,2965.0,24.0,48281.0
01adb589fde111d8,5948.0,996.0,11.0,24318.0,756.0,210.0,89.0,19.0,1196.0,658.0,15.0,1137.0
01b64647490ffba9,5897.0,647.0,8.0,4394.0,1488.0,197.0,97.0,18.0,649.0,366.0,9.0,2114.0
01b8bfadce5f7993,2668.0,1199.0,16.0,2111.0,564.0,527.0,-1138.0,23.0,3492.0,4292.0,8.0,2148.0
01bed1dca5e61857,3858.0,24330.0,10.0,1675.0,562.0,221.0,227.0,24.0,4951.0,402.0,10.0,2227.0
01bff480f9f6607e,6575.0,49686.0,23.0,1740.0,878.0,3660.0,2371.0,40.0,2386.0,6092.0,18.0,1297.0
